"date","solar.time","DO.obs","DO.sat","depth","temp.water","light","DO.mod"
2017-01-05,2017-01-05 22:44:28,10.93,11.4754657985272,0.661416,8.5,0,10.8989747537078
2017-01-05,2017-01-05 22:59:28,10.92,11.4810303915124,0.661416,8.48,0,10.8986136748525
2017-01-05,2017-01-05 23:14:28,10.93,11.4816919012703,0.658368,8.46,0,10.8982914571381
2017-01-05,2017-01-05 23:29:28,10.91,11.4879650737524,0.658368,8.44,0,10.8980148971105
2017-01-05,2017-01-05 23:44:28,10.91,11.4910856504804,0.65532,8.42,0,10.8978095692486
2017-01-05,2017-01-05 23:59:28,10.92,11.4960809261118,0.65532,8.4,0,10.8976598031495
2017-01-05,2017-01-06 00:14:28,10.92,11.5029535459364,0.65532,8.38,0,10.8976358303541
2017-01-05,2017-01-06 00:29:28,10.93,11.5004950258621,0.652272,8.38,0,10.8976261909496
2017-01-05,2017-01-06 00:44:28,10.95,11.5072553150218,0.652272,8.36,0,10.8976292775075
2017-01-05,2017-01-06 00:59:28,10.93,11.5085437174932,0.652272,8.36,0,10.8977165683068
2017-01-05,2017-01-06 01:14:28,10.93,11.5103887915016,0.652272,8.34,0,10.8978324685005
2017-01-05,2017-01-06 01:29:28,10.92,11.5092169649108,0.652272,8.34,0,10.897949483132
2017-01-05,2017-01-06 01:44:28,10.91,11.5184486919623,0.652272,8.32,0,10.8981481861229
2017-01-05,2017-01-06 01:59:28,10.92,11.5204164271821,0.652272,8.3,0,10.8984572945357
2017-01-05,2017-01-06 02:14:28,10.92,11.5278058943083,0.65532,8.3,0,10.8988887659249
2017-01-05,2017-01-06 02:29:28,10.93,11.5383448836649,0.65532,8.28,0,10.8995333064056
2017-01-05,2017-01-06 02:44:28,10.92,11.5371713992918,0.65532,8.28,0,10.9002620772382
2017-01-05,2017-01-06 02:59:28,10.94,11.5414968537602,0.65532,8.26,0,10.9010054408783
2017-01-05,2017-01-06 03:14:28,10.91,11.5459433251664,0.65532,8.24,0,10.9018204216612
2017-01-05,2017-01-06 03:29:28,10.91,11.5397179875165,0.65532,8.24,0,10.9025944079777
2017-01-05,2017-01-06 03:44:28,10.91,11.544752765425,0.65532,8.22,0,10.9033346949453
2017-01-05,2017-01-06 03:59:28,10.9,11.5542594381096,0.652272,8.2,0,10.9041785303041
2017-01-06,2017-01-06 04:14:28,10.9,11.55684598165,0.652272,8.2,0,NA
2017-01-06,2017-01-06 04:29:28,10.9,11.5618925547073,0.652272,8.18,0,NA
2017-01-06,2017-01-06 04:44:28,10.91,11.5707091707553,0.652272,8.16,0,NA
2017-01-06,2017-01-06 04:59:28,10.9,11.5731804784268,0.649224,8.16,0,NA
2017-01-06,2017-01-06 05:14:28,10.9,11.5850672315814,0.649224,8.14,0,NA
2017-01-06,2017-01-06 05:29:28,10.91,11.5931953333138,0.646176,8.12,0,NA
2017-01-06,2017-01-06 05:44:28,10.91,11.6025090785032,0.646176,8.1,0,NA
2017-01-06,2017-01-06 05:59:28,10.91,11.6075865553932,0.643128,8.08,0,NA
2017-01-06,2017-01-06 06:14:28,10.92,11.6125385327694,0.643128,8.08,0,NA
2017-01-06,2017-01-06 06:29:28,10.91,11.6206895897948,0.64008,8.06,0,NA
2017-01-06,2017-01-06 06:44:28,10.9,11.6306180724573,0.64008,8.04,0,NA
2017-01-06,2017-01-06 06:59:28,10.91,11.6400831404844,0.64008,8.02,0,NA
2017-01-06,2017-01-06 07:14:28,10.93,11.6494385164315,0.64008,8,0,NA
2017-01-06,2017-01-06 07:29:28,10.92,11.6551385232608,0.637032,7.98,43.201867034721,NA
2017-01-06,2017-01-06 07:44:28,10.92,11.6589204102889,0.637032,7.98,92.6459224595629,NA
2017-01-06,2017-01-06 07:59:28,10.91,11.6633264374199,0.637032,7.96,140.621974052776,NA
2017-01-06,2017-01-06 08:14:28,10.92,11.6696288416861,0.637032,7.94,186.924701712598,NA
2017-01-06,2017-01-06 08:29:28,10.93,11.6878151830121,0.633984,7.9,231.355946456003,NA
2017-01-06,2017-01-06 08:44:28,10.92,11.7008890741128,0.633984,7.88,273.725558555878,NA
2017-01-06,2017-01-06 08:59:28,10.92,11.7085228695077,0.633984,7.86,313.852211265349,NA
2017-01-06,2017-01-06 09:14:28,10.94,11.7260646491111,0.633984,7.82,351.564176845412,NA
2017-01-06,2017-01-06 09:29:28,10.92,11.7305150259936,0.633984,7.8,386.700061500076,NA
2017-01-06,2017-01-06 09:44:28,10.93,11.7410251919108,0.633984,7.78,419.109496094501,NA
2017-01-06,2017-01-06 09:59:28,10.93,11.7511884050884,0.633984,7.76,448.653779664934,NA
2017-01-06,2017-01-06 10:14:28,10.94,11.7587458186681,0.633984,7.74,475.206473015829,NA
2017-01-06,2017-01-06 10:29:28,10.93,11.7542291215119,0.633984,7.74,498.653939853296,NA
2017-01-06,2017-01-06 10:44:28,10.93,11.7661909617594,0.637032,7.72,518.89583311216,NA
2017-01-06,2017-01-06 10:59:28,10.93,11.7780446801958,0.637032,7.7,535.84552437614,NA
2017-01-06,2017-01-06 11:14:28,10.95,11.7736426458235,0.637032,7.7,549.430474663192,NA
2017-01-06,2017-01-06 11:29:28,10.93,11.77348291354,0.637032,7.68,559.592544836995,NA
2017-01-06,2017-01-06 11:44:28,10.93,11.7798722760745,0.637032,7.66,566.288244443518,NA
2017-01-06,2017-01-06 11:59:28,10.93,11.7849565861136,0.637032,7.64,569.488917840699,NA
2017-01-06,2017-01-06 12:14:28,10.94,11.7907603945037,0.633984,7.62,569.180866825266,NA
2017-01-06,2017-01-06 12:29:28,10.94,11.793468462739,0.633984,7.6,565.365409273701,NA
2017-01-06,2017-01-06 12:44:28,10.96,11.7974039903863,0.633984,7.6,558.058873500033,NA
2017-01-06,2017-01-06 12:59:28,10.95,11.8027408990621,0.630936,7.58,547.292528383267,NA
2017-01-06,2017-01-06 13:14:28,10.95,11.807962968444,0.630936,7.56,533.112449552895,NA
2017-01-06,2017-01-06 13:29:28,10.95,11.8067692427089,0.627888,7.56,515.579322206357,NA
2017-01-06,2017-01-06 13:44:28,11,11.807962968444,0.627888,7.56,494.768181402726,NA
2017-01-06,2017-01-06 13:59:28,11.01,11.8036655557975,0.62484,7.56,470.768090943986,NA
2017-01-06,2017-01-06 14:14:28,11.03,11.8073661055765,0.62484,7.56,443.681762218187,NA
2017-01-06,2017-01-06 14:29:28,11.07,11.808587356999,0.62484,7.58,413.625114618935,NA
2017-01-06,2017-01-06 14:44:28,11.09,11.807394202318,0.621792,7.58,380.726779512004,NA
2017-01-06,2017-01-06 14:59:28,11.12,11.7996699002438,0.621792,7.6,345.127549663361,NA
2017-01-06,2017-01-06 15:14:28,11.16,11.7951708466672,0.621792,7.62,306.979776744985,NA
2017-01-06,2017-01-06 15:29:28,11.2,11.7887692087329,0.618744,7.64,266.446719353392,NA
2017-01-06,2017-01-06 15:44:28,11.22,11.7899947182145,0.618744,7.66,223.701844263573,NA
2017-01-06,2017-01-06 15:59:28,11.26,11.79109945758,0.618744,7.68,178.928084095669,NA
2017-01-06,2017-01-06 16:14:28,11.27,11.7809366885421,0.618744,7.72,132.317054421314,NA
2017-01-06,2017-01-06 16:29:28,11.29,11.7746731191664,0.618744,7.74,84.0682337064924,NA
2017-01-06,2017-01-06 16:44:28,11.32,11.7729295008392,0.618744,7.76,34.3881096548664,NA
2017-01-06,2017-01-06 16:59:28,11.32,11.7660035314999,0.618744,7.8,0,NA
2017-01-06,2017-01-06 17:14:28,11.32,11.7711072296162,0.618744,7.8,0,NA
2017-01-06,2017-01-06 17:29:28,11.38,11.7573840661027,0.618744,7.82,0,NA
2017-01-06,2017-01-06 17:44:28,11.35,11.7711456281141,0.618744,7.82,0,NA
2017-01-06,2017-01-06 17:59:28,11.34,11.7745492585784,0.618744,7.8,0,NA
2017-01-06,2017-01-06 18:14:28,11.34,11.7733623520397,0.618744,7.8,0,NA
2017-01-06,2017-01-06 18:29:28,11.36,11.7898302922333,0.621792,7.78,0,NA
